Date,State,PM25,PM10,NO2,Humidity,Temperature,Month,DayOfWeek
2026-01-07,Delhi,176.70454597311203,224.81056703229171,89.9001657681423,86.72858620051913,44.62583438849456,1,2
2026-01-08,Karnataka,164.47765630232948,174.40202338226038,67.8951190168612,63.07445781651792,15.318298204831201,1,3
2026-01-09,Delhi,46.94055974577479,175.9708568013869,50.67947149105723,72.59468826781635,27.806255213375884,1,4
2026-01-10,Karnataka,71.09347758869212,66.97242394340181,31.123250707684544,74.86959472977074,13.78783579377469,1,5
2026-01-11,Maharashtra,187.60755135280888,135.10318276110263,14.403616320472276,54.67099587467348,40.99585790935319,1,6
2026-01-12,Delhi,237.05896034347805,444.23301771918926,48.289486016311905,49.38493378968999,39.02012047865644,1,0
2026-01-13,Gujarat,95.92774368072203,176.14532805446936,63.69665766282144,43.80098384866804,25.509646517887052,1,1
2026-01-14,Karnataka,40.94650988533731,378.35980848175313,44.61267115469499,71.45368442427736,13.851049875582017,1,2
2026-01-15,Karnataka,104.15122722605608,328.97259417554574,29.79993297415822,49.74033517231935,33.11354699168177,1,3
2026-01-16,Karnataka,61.07828845177238,498.08475770645055,49.06220491375115,43.67154110329123,17.070944653651537,1,4
2026-01-17,Karnataka,208.16938681965877,284.567946037845,40.609834720703326,83.24392851248214,13.199374903471767,1,5
2026-01-18,Delhi,362.86595553883063,102.80517687436401,51.53960810231146,53.42635230057078,35.73134863081306,1,6
2026-01-19,Gujarat,129.05808398941684,319.04866834743586,71.13854851121978,24.06625301461191,24.659847118488692,1,0
2026-01-20,Maharashtra,166.21201615658902,382.6346377664044,12.518149523139428,69.87146221772304,21.731702354945277,1,1
2026-01-21,Delhi,42.43611814241089,55.74703789450262,69.30570734230764,84.71848555296746,11.410768705066353,1,2
2026-01-22,Gujarat,58.729599851080145,64.10235018492472,38.74074164484871,85.78237175182747,21.27284871105286,1,3
2026-01-23,Delhi,114.87643047755036,80.52201008881366,61.7812681265745,36.40294411451423,36.981120731187396,1,4
2026-01-24,Delhi,320.2361942360939,140.72156534651137,58.67465681713594,66.34829044059484,33.919461555611825,1,5
2026-01-25,Punjab,304.69337717979664,392.54722992364776,63.67102821296319,28.372611657230173,44.63856020862135,1,6
2026-01-26,Delhi,195.67212554199006,276.3774489502506,20.94006701169395,53.890922510273356,39.10524677734384,1,0
2026-01-27,Punjab,363.3714348247366,165.58384731910755,47.806582433019464,81.66736119582399,26.699456903565117,1,1
2026-01-28,Delhi,324.7827889984012,281.4003993952174,96.84160671009427,46.42694618560907,20.114363530862548,1,2
2026-01-29,Maharashtra,288.7160990673223,218.25619489567026,71.20639832728065,61.03033143132104,11.98375460553184,1,3
2026-01-30,Karnataka,396.2476068242587,423.33852828480457,25.890259755421674,82.09306879664192,41.025424944990725,1,4
2026-01-31,Punjab,365.67308545502044,395.4026951600957,50.77836593296418,68.44509004925101,26.715620080085678,1,5
2026-02-01,Gujarat,198.4991575141555,352.5691730347727,39.83601143114154,89.61668261418602,30.137503133617976,2,6
2026-02-02,Karnataka,85.44640308663182,359.0194562964788,90.87729026263523,37.184825470929155,25.1127961826826,2,0
2026-02-03,Karnataka,310.37673704302443,344.53716307915397,99.87024759935117,42.04835243886813,34.42218606726808,2,1
2026-02-04,Karnataka,251.01717590386374,74.02314913444374,63.93898555917657,78.21286088052584,11.261940977165846,2,2
2026-02-05,Gujarat,353.78172927429716,209.11148102524004,30.687461155496834,28.10757021137147,43.03083617663362,2,3
2026-02-06,Gujarat,399.3590059342061,175.16521945700535,31.00260138522419,72.04409979732512,39.215327134807836,2,4
2026-02-07,Punjab,58.80321044188942,330.9959553657978,50.23253976639832,45.526709648581146,15.208547231959493,2,5
2026-02-08,Punjab,383.20406305876264,274.9190412450328,42.69638273663558,78.94304551551477,17.41362969768442,2,6
2026-02-09,Punjab,117.04863285370313,277.52910412126295,21.938005307268135,34.87804538556865,14.367946923386327,2,0
2026-02-10,Gujarat,113.33186097609254,72.21814264119118,94.1863249284923,43.8065241984648,25.489256478009924,2,1
2026-02-11,Delhi,311.71021435144473,467.9994636420863,59.31703180385995,89.83101938625546,42.32887732853339,2,2
2026-02-12,Gujarat,136.7933272745795,113.9352038918993,68.1988991165784,28.277785412584194,25.610511697246462,2,3
2026-02-13,Karnataka,77.91635252326546,245.9600320439582,42.851107976020174,51.9508987711684,26.201137638812014,2,4
2026-02-14,Karnataka,132.49430826799912,378.175061582342,10.556245728044248,34.53966547677472,16.66130975533617,2,5
2026-02-15,Gujarat,282.30644286921313,354.4169877091485,26.10090172147307,42.82849755963622,38.004487072033314,2,6
2026-02-16,Punjab,333.393871089928,234.20537427748178,58.469625302981505,75.45387013691308,37.040994752660495,2,0
2026-02-17,Punjab,336.96988497122703,133.57606061301198,32.873742465512464,55.15926612483266,28.798698693397355,2,1
2026-02-18,Punjab,354.6503374944186,425.0167092446953,23.280966835956654,63.45597077207464,35.71194539066196,2,2
2026-02-19,Punjab,291.7350701178765,469.2867749716339,74.22093875013053,51.68451225447859,12.906452839163574,2,3
2026-02-20,Gujarat,349.9443874681662,134.86218152606503,43.59529679093452,63.72531820780853,29.68398201425729,2,4
2026-02-21,Delhi,376.9866327246728,197.53258230207774,25.863196291431223,46.8157041378045,24.762399831887368,2,5
2026-02-22,Maharashtra,157.22493665130304,284.24029527975114,66.57086834722391,67.44246324000584,18.53753716971329,2,6
2026-02-23,Maharashtra,243.7288823126774,246.85897808547884,23.71652636999305,89.2926764112579,25.656366656908947,2,0
2026-02-24,Punjab,343.88513798662245,230.39841815959613,97.95841412460473,37.12411998695299,34.62178019601237,2,1
2026-02-25,Gujarat,220.1053891094324,152.30511922554155,94.36472224252805,23.414580671767624,22.24491489667692,2,2
2026-02-26,Karnataka,388.8478854676194,476.60608986780056,39.29010429867287,45.73895835744749,39.49305731028427,2,3
2026-02-27,Punjab,331.6189695954252,422.57720206444895,34.29903371385049,34.51395893903061,43.40699837258049,2,4
2026-02-28,Punjab,159.59452076118103,270.53815006195896,88.77404594767289,73.58167789953961,30.67900495389905,2,5
2026-03-01,Maharashtra,180.31828522576254,119.78887183497672,30.47343418576587,47.976585338616445,19.38811412019614,3,6
2026-03-02,Gujarat,69.04585419301995,210.0468226403752,71.5939681015767,39.57218082874519,33.78336905281443,3,0
2026-03-03,Delhi,269.70426408930945,486.0510345503396,37.548951868488196,82.28661178163307,41.112609002797534,3,1
2026-03-04,Gujarat,184.73396764542719,347.31053318894834,29.932975025221296,76.28940045716011,28.480213992791136,3,2
2026-03-05,Maharashtra,34.59017369494853,462.2562692343179,92.96649890178668,70.76760852741066,18.98539312328235,3,3
2026-03-06,Gujarat,333.88317372164954,334.7399848260265,85.49929622177942,32.36603297959617,44.14405969240298,3,4
2026-03-07,Karnataka,84.2196135485897,198.00992320341896,87.48836971836982,44.20089062956265,34.05144466732844,3,5
2026-03-08,Karnataka,218.34295417408964,150.21426667891146,48.35222002776736,61.637771776197006,20.716997790244648,3,6
2026-03-09,Karnataka,368.433033865324,157.75211039636292,83.12411745271856,86.85986634887674,28.551985656340335,3,0
2026-03-10,Karnataka,129.10088937129294,161.1411005464753,74.04072767229253,23.422869536065164,37.897247058784636,3,1
2026-03-11,Maharashtra,259.20105449169864,396.4969127853107,44.48562008472181,37.74560648247368,35.25570635582562,3,2
2026-03-12,Gujarat,116.38212840668538,215.12737888347954,84.4924608133686,67.87256678805073,41.26804567111258,3,3
2026-03-13,Gujarat,196.96318713315435,96.44008220483921,19.74903552060205,29.179464220467356,34.09417872337109,3,4
2026-03-14,Delhi,324.79074298288685,275.3267388970173,44.889623680408626,54.611991171384346,27.474288848075144,3,5
2026-03-15,Maharashtra,277.7934999537855,213.95907059621467,73.34326318262991,86.71382699824333,24.179142475804042,3,6
2026-03-16,Maharashtra,100.72193211081994,93.257901155789,49.36885087182469,56.052879474413174,24.41858674491932,3,0
2026-03-17,Punjab,176.27649918014006,332.75052867818954,49.417129246989965,31.804424030880917,31.738731337048396,3,1
2026-03-18,Delhi,129.41919664176146,218.30281721753485,74.4719760333454,37.11311415794701,33.26558597768196,3,2
2026-03-19,Punjab,275.94039965475747,238.481463764529,87.82352313480682,69.4620033670921,35.440362266668416,3,3
2026-03-20,Gujarat,154.05715685844712,271.7315978430853,16.233331773465896,29.28035322229099,31.26820509993018,3,4
2026-03-21,Karnataka,171.771770238752,395.1719489407139,62.31558858069768,37.605994322154224,27.58118539259548,3,5
2026-03-22,Gujarat,253.20928363918858,349.98429914434365,86.16048640791047,65.73917170797037,32.78195425458567,3,6
2026-03-23,Karnataka,135.8093244885365,364.0811088731476,82.72801699533746,60.158088065368645,11.472596361389293,3,0
2026-03-24,Delhi,49.77743367244905,416.0341491162663,70.76443534064512,85.00047119750322,34.99352672002125,3,1
2026-03-25,Punjab,357.49822277387995,191.06270543396977,55.562392254664864,75.32097496923905,36.17823047544156,3,2
2026-03-26,Gujarat,323.7634001226532,210.14213328789424,64.09008622445538,71.55642665547879,14.839681105268827,3,3
2026-03-27,Karnataka,161.65004951746099,422.9844297734421,62.944152273336165,87.79976695995174,31.771812098734866,3,4
2026-03-28,Punjab,174.25631827044444,273.3245789417118,90.50633116158599,65.54970301457939,31.195465323909918,3,5
2026-03-29,Gujarat,256.9362083366618,324.45264055303574,35.464997930320806,26.22184179083341,18.039333776330274,3,6
2026-03-30,Maharashtra,257.47278728094756,94.44335913993328,64.57237038983358,32.40019043324365,16.5423279036039,3,0
2026-03-31,Gujarat,346.9757598745105,454.05982683166826,11.074833527940392,82.67748094374664,38.77829811676223,3,1
2026-04-01,Karnataka,329.96782531837084,187.63576981580374,40.84065032979269,34.89257722686302,41.11691540342536,4,2
2026-04-02,Karnataka,48.191250747337754,211.84830754782865,44.387520983116914,39.879461745643155,39.606815807496005,4,3
2026-04-03,Karnataka,346.9760301015326,447.47295913154994,28.482190065532368,44.45762268139732,40.74908268472939,4,4
2026-04-04,Karnataka,157.41589020165134,94.00242055540605,49.127845121223366,71.04279533692113,20.931498362872066,4,5
2026-04-05,Delhi,327.8010144185511,125.7588992655732,56.60151608087598,83.27107491964207,42.50224169488728,4,6
2026-04-06,Karnataka,391.4284144616996,57.641257490189616,49.91900718425355,28.030798097232072,25.073210609760714,4,0
2026-04-07,Karnataka,383.72657005861697,470.1742913495663,80.75774487464167,38.20269599763336,14.501192217582611,4,1
2026-04-08,Gujarat,257.0860084032744,218.78375666723917,55.788909058961124,27.80322137814884,42.7061906874205,4,2
2026-04-09,Maharashtra,269.63807347019923,412.02339246033756,50.59382203565972,69.44113656799152,32.46103113528811,4,3
2026-04-10,Karnataka,240.0726705061962,481.69472864614585,26.707587576134884,37.85284504702037,28.606862985689293,4,4
2026-04-11,Delhi,367.78562517409637,146.72988021983633,40.334040863941965,42.28490745032032,27.351383161701843,4,5
2026-04-12,Punjab,294.3662847392571,389.9997478153737,93.00848337706714,75.42532407434554,21.67503289908216,4,6
2026-04-13,Maharashtra,289.19665087970117,104.07722117764641,73.3321182318992,47.226217889639486,29.874970462984127,4,0
2026-04-14,Punjab,57.58856449893484,229.98387647106398,86.65741171932702,28.128079697223246,36.39835574322733,4,1
2026-04-15,Delhi,313.3621227236003,474.5288859705733,12.760080772784777,78.48102508376185,34.23967777202202,4,2
2026-04-16,Delhi,214.96320752738924,186.97507105198463,57.362318791532175,23.160095818650113,24.838063578912198,4,3
2026-04-17,Maharashtra,40.12759318321199,313.9715810522801,20.90402104799299,80.38505482879671,34.328058972461115,4,4
2026-04-18,Delhi,124.3428928566432,255.7895961472747,98.05279845728471,65.95412678473983,38.657401843988566,4,5
2026-04-19,Punjab,344.51318456305137,415.04432961334743,33.14137751871078,83.304449943028,23.68428920803874,4,6
2026-04-20,Delhi,81.34066492193176,418.2241556921464,97.23915438196954,79.7003121472265,30.6919347560346,4,0
2026-04-21,Karnataka,133.41142615869848,61.801770697089424,52.46974195391857,71.32294362712662,32.45451282398553,4,1
2026-04-22,Gujarat,234.65389259746016,277.9197609524759,48.01826134536256,33.15416633713678,11.927607201806788,4,2
2026-04-23,Delhi,309.81169506520564,339.59644652687393,30.944313806362423,79.20882410345071,15.190939983423036,4,3
2026-04-24,Gujarat,388.1781193774217,400.7539417656671,77.34674339556888,65.9733521699859,25.883821870136593,4,4
2026-04-25,Maharashtra,313.39361062718007,286.14548470853606,29.00037490568274,59.09800255603314,19.65916080626647,4,5
2026-04-26,Maharashtra,88.28035227817556,193.7154550293456,86.24929284850211,69.97424912895691,17.381442278117117,4,6
2026-04-27,Delhi,64.54628544762342,187.3250550860848,40.58171939124322,84.8537938030607,16.640763455677273,4,0
2026-04-28,Delhi,311.4640243096992,124.0868450413364,33.78115993089571,71.2743889008492,44.93592109829751,4,1
2026-04-29,Gujarat,119.94855585943262,406.21375198602055,29.585476307079166,56.234004199236495,16.981794129660926,4,2
2026-04-30,Maharashtra,89.14296662611102,362.3090048345841,34.04174517363013,36.12933503772324,29.84769438985299,4,3
2026-05-01,Karnataka,190.81786516873518,331.0849973065122,22.509732082864733,58.47292523999278,26.499988379613207,5,4
2026-05-02,Punjab,100.86147265314057,185.82877521474748,22.576004964322888,48.20919697190037,41.806728661926115,5,5
2026-05-03,Maharashtra,350.52699370150964,343.21669197380527,93.49593906403307,51.62045182577491,27.07623654374403,5,6
2026-05-04,Gujarat,62.91168150358919,310.12597112252683,82.65746641755283,36.87617290534422,13.394339635919861,5,0
2026-05-05,Gujarat,327.7872352144424,443.2130758532101,86.59387406110531,52.27489529480567,14.710767328605186,5,1
2026-05-06,Gujarat,357.4514525873516,354.3365821668159,47.729464847932626,69.30877846464355,23.814548742059962,5,2
2026-05-07,Karnataka,251.53311769540986,177.2664876980872,64.22152942477052,80.61835497706127,41.45136149863426,5,3
2026-05-08,Maharashtra,141.50959014934557,274.2479858622983,51.35007685781563,31.512796495560842,39.459138693666944,5,4
2026-05-09,Karnataka,153.81423980550426,83.59813439586662,18.010948899687392,59.04719789394305,22.48281506800508,5,5
2026-05-10,Maharashtra,85.55603074527045,112.52528102784319,34.2437534574359,73.29774336371136,30.985153954210226,5,6
2026-05-11,Gujarat,88.8599120432489,495.62027468859844,93.69272768728632,80.59544724780383,22.408787833338835,5,0
2026-05-12,Delhi,99.7371772903749,72.0693717850273,77.8614122706323,88.64714762044584,10.028244410741712,5,1
2026-05-13,Punjab,46.30564620912236,207.97315561337956,59.969069674402995,56.005505551227884,19.141399005460464,5,2
2026-05-14,Punjab,161.3414508090277,300.07070653549397,50.105490234559944,55.95336623674507,28.913878706262267,5,3
2026-05-15,Maharashtra,95.11882484318619,88.75107225288204,92.7308584631664,44.233026297919636,37.13806384758518,5,4
2026-05-16,Gujarat,375.08820997914296,138.13001946157792,38.50804613715596,20.065446628133714,26.12098282538511,5,5
2026-05-17,Punjab,235.2409266869858,343.30735828538695,26.88426433380975,35.93574912896683,19.970224528550453,5,6
2026-05-18,Gujarat,313.4766913934975,261.69636777131643,31.800644108851355,65.75883935018787,27.45015936163919,5,0
2026-05-19,Karnataka,46.649227373356624,365.96544830529757,30.367450827166362,41.065544462429926,15.528459903617787,5,1
2026-05-20,Delhi,189.03047299539273,460.8896301144602,78.92214045081607,56.781339636218576,30.125319599200264,5,2
2026-05-21,Maharashtra,59.33969211879119,170.53471034841056,74.47191872530688,78.81754318722523,44.20869023956672,5,3
2026-05-22,Maharashtra,332.9492749231824,191.32207495855204,38.583733010614225,82.58089803093598,27.19386611542361,5,4
2026-05-23,Gujarat,306.72383484179295,363.8981241315272,11.087506240252475,67.88094650153151,26.768368083135446,5,5
2026-05-24,Gujarat,397.53236345312826,54.75934324551636,14.166360010765523,88.87792898423467,33.15138329053762,5,6
2026-05-25,Gujarat,397.0509004876453,490.6319065856435,86.69544581298281,45.86756520261886,31.277063904352218,5,0
2026-05-26,Delhi,225.1001158706398,171.1831037969896,74.27555640762215,48.7264090277297,42.20979678836114,5,1
2026-05-27,Maharashtra,255.62363477434323,115.39756025075536,48.95706843136458,35.33672900598282,16.79919838428517,5,2
2026-05-28,Gujarat,378.3000896409454,102.97918346937564,42.058024556207265,38.2883647234894,44.74376944890307,5,3
2026-05-29,Delhi,333.8787264577418,283.4862528664168,57.34483283329297,36.515763806584374,12.905251843503116,5,4
2026-05-30,Delhi,234.15783647457346,445.18533238017596,16.64285424942917,32.58276965438618,10.097021758801198,5,5
2026-05-31,Karnataka,207.74842372789084,312.5828295668561,64.20979559380606,29.653283927937586,38.39716310478758,5,6
2026-06-01,Delhi,330.5265855497855,381.2516683290832,84.49784176337462,62.61176104170457,37.13739630508435,6,0
2026-06-02,Karnataka,256.6626217635082,343.10927760192004,21.20513239707233,83.85274501825774,34.75287090752404,6,1
2026-06-03,Delhi,286.4308439991455,146.14470437420923,45.20168297780211,42.82979453029492,37.94499567845719,6,2
2026-06-04,Punjab,208.87154940519207,106.91866101403279,88.45979042010036,65.40463561242032,39.521349345356484,6,3
2026-06-05,Delhi,100.24412681368202,301.0013667899108,55.98488801330773,65.37935726075727,24.517677729302306,6,4
2026-06-06,Maharashtra,67.61613613767824,284.00159470887013,37.598233245404344,66.68003665110817,25.77641407434993,6,5
2026-06-07,Punjab,360.545303570459,415.43538301492765,81.87067450990071,24.082168193136514,25.962235056049373,6,6
2026-06-08,Karnataka,290.5959583989363,118.05177373770762,41.7183272007813,21.545034533606227,43.23845852809187,6,0
2026-06-09,Gujarat,304.1212097471485,141.82539687958905,20.454590591373798,23.97675546870375,16.729860806785048,6,1
2026-06-10,Punjab,220.14482734086675,375.8316919533484,76.93927845467675,51.15538690525775,37.65740181581887,6,2
2026-06-11,Maharashtra,319.29113907116584,306.75670784808756,51.92788272169856,31.80137525203023,20.438034433932764,6,3
2026-06-12,Karnataka,237.92154490204015,59.772520026095506,99.03006679803156,81.39384521703396,37.80929220265159,6,4
2026-06-13,Punjab,43.94071838889501,109.29236177308813,73.5350955667229,36.23350401624871,44.1453146664846,6,5
2026-06-14,Punjab,83.04879763929542,321.77554720160623,50.699258563805955,44.650236467396546,20.415797621444,6,6
2026-06-15,Punjab,156.57189066955897,98.49411329450542,58.181795742551785,52.65060442213586,41.87896305338094,6,0
2026-06-16,Punjab,317.7640289251128,437.8908016993563,48.93817374218159,73.42365743572498,42.61723704094578,6,1
2026-06-17,Delhi,90.07524711883877,454.2339423260266,95.05133220649793,38.208100842017416,31.525343972900096,6,2
2026-06-18,Delhi,224.8280680437858,247.3320770136398,72.45835583194051,61.86803470125789,42.084557564887675,6,3
2026-06-19,Karnataka,284.81541620156366,93.07456985466771,37.59594468996496,83.12592346440951,39.61762639782671,6,4
2026-06-20,Punjab,39.82408721057698,477.3944977886928,90.40647587470487,62.21351449162128,36.094549864522904,6,5
2026-06-21,Karnataka,107.05522486800446,143.5074582287042,66.75226926129147,36.909529838869645,12.606319830207743,6,6
2026-06-22,Delhi,385.40169211945584,214.1759442532739,51.13382376634829,73.72833655666388,33.804996886563856,6,0
2026-06-23,Karnataka,127.70150407438643,431.143966809818,69.1511762566058,40.91848489545655,20.583243479665782,6,1
2026-06-24,Gujarat,224.432055986952,70.05648835252721,95.7211250553893,58.60756402236363,28.005631441094902,6,2
2026-06-25,Punjab,387.74230702859603,120.15890324550278,12.981721309075084,34.15000093908656,23.475252560326087,6,3
2026-06-26,Karnataka,329.5868034884843,197.12029865523374,62.65753557541439,70.41298033155962,34.46368426416442,6,4
2026-06-27,Karnataka,306.1436389583989,475.4187020350997,73.53279341195886,59.94806223079403,27.80401249613557,6,5
2026-06-28,Karnataka,388.48816885675205,149.15969751478096,72.43274453359321,46.79904116318576,13.244387354341205,6,6
2026-06-29,Gujarat,311.0771288285904,251.27981574810255,43.67924880363933,85.77801524046149,43.482720053806695,6,0
2026-06-30,Delhi,239.14472111596965,185.46563638428333,66.15271092602966,30.91339746129182,31.403346690324938,6,1
2026-07-01,Punjab,83.83491458459359,212.7030687951721,11.25460995658767,39.832552567132595,26.187395957235495,7,2
2026-07-02,Punjab,296.6813258398821,323.8371338033399,10.26600437835911,25.79383899509208,29.485857837730194,7,3
2026-07-03,Gujarat,112.6056298898641,458.6776247660623,47.368216473081105,56.49121352132268,32.336781322516146,7,4
2026-07-04,Delhi,161.0684727343305,396.6215766060721,49.604347445543894,70.39511304454997,19.883672827253292,7,5
2026-07-05,Punjab,139.8183101456911,396.9096072821447,12.508045063396807,39.04372025072635,23.89733596491317,7,6
2026-07-06,Maharashtra,234.5157437814791,344.3795607063917,35.718901042517565,69.45851863784205,26.525305295921086,7,0
2026-07-07,Gujarat,278.3702821554798,234.22556767279178,11.248071710254386,83.30005317927777,29.89413198192951,7,1
2026-07-08,Maharashtra,235.2788135585651,72.47032875550934,12.971949637923187,52.256560131636334,21.48653922108487,7,2
2026-07-09,Karnataka,262.42502722816585,468.7846033536042,48.479700991182305,23.739240223824204,18.23054553868367,7,3
2026-07-10,Punjab,159.33081171026794,66.90877611212167,86.4735869760275,33.50248773053963,38.19956362557452,7,4
2026-07-11,Gujarat,217.67203249617043,99.1664537917924,63.71315783006519,32.988264822600634,11.197927295429267,7,5
2026-07-12,Delhi,169.0686257423725,431.00363728283116,93.24099350723878,22.035860220936627,16.64772271346537,7,6
2026-07-13,Karnataka,59.73684366893063,165.79520626800473,32.759092898485044,21.184330105936134,29.795151987168946,7,0
2026-07-14,Karnataka,88.70883973260791,234.19219090874532,53.296625165324244,37.416947318847164,18.972264120289385,7,1
2026-07-15,Maharashtra,318.8145262879568,152.02522063014572,12.00635378729802,41.540703327995615,28.730232435804712,7,2
2026-07-16,Gujarat,160.91950962855796,456.9516030383667,15.104738852692941,41.177645082143115,34.84800266753719,7,3
2026-07-17,Punjab,53.67473109956807,193.3643165996564,27.938679901294975,56.26505319284627,32.38236911043085,7,4
2026-07-18,Punjab,247.2414910697061,350.9066108975321,65.34230969090333,31.157744567670843,33.691086897249036,7,5
2026-07-19,Gujarat,206.34814257508248,98.52815054315741,99.4316666812997,28.11514997639255,36.793957563156766,7,6
2026-07-20,Delhi,266.1505305355657,238.86860348213972,32.52505487152615,48.069161515216265,39.89369176899321,7,0
2026-07-21,Maharashtra,203.26792629378892,177.65147735805627,39.885266474152246,65.38860378532263,25.749918441629596,7,1
2026-07-22,Gujarat,379.6127577723235,58.63851972541349,46.05767924963598,45.98760664132399,15.59518354935691,7,2
2026-07-23,Maharashtra,350.4777455950356,248.76181483181733,43.339650687192744,73.05539549743455,14.658358745010908,7,3
2026-07-24,Gujarat,126.27583162333872,174.30442749098523,81.88692561250414,32.310400196945864,27.61552882626329,7,4
2026-07-25,Maharashtra,183.88789488148362,65.15393980530487,17.08188006982909,58.41305686300016,24.225906410640583,7,5
2026-07-26,Delhi,43.33397356083185,92.49822531424195,12.299968920422778,27.885729312499173,15.276398889634645,7,6
2026-07-27,Maharashtra,54.25777856936371,463.368970093622,12.213741628865929,80.97519992489518,35.25504961888099,7,0
2026-07-28,Maharashtra,221.8044891551192,467.3922598157126,37.08966581919745,48.84249023464605,34.194697447611276,7,1
2026-07-29,Gujarat,221.49887917741574,477.38463236180513,13.869927713635608,82.97394719203952,27.820407745939885,7,2
2026-07-30,Punjab,176.09329748772208,454.7305115460769,76.08456454026314,54.54917804064324,25.241266916778727,7,3
2026-07-31,Maharashtra,361.0452188591802,403.4786880445693,53.0758601417923,60.10038949967578,20.375665298103748,7,4
2026-08-01,Karnataka,207.31393416919855,167.5754735288725,13.788904129599153,32.516351348773966,22.771243960591136,8,5
2026-08-02,Maharashtra,363.1136402934884,329.3337472564881,88.0522690874078,71.29031803616176,31.03636595461783,8,6
2026-08-03,Delhi,104.20833406543433,399.4295579566014,75.44439612397989,27.52319653978497,21.969260541570677,8,0
2026-08-04,Delhi,344.84355815703947,287.72205730384184,77.5781032346306,34.96369871497161,17.612033298622613,8,1
2026-08-05,Delhi,184.57809800131244,97.20419448703342,37.42041929304989,65.64533085151265,43.54497442590289,8,2
2026-08-06,Maharashtra,123.85108254594113,474.30550434456615,23.241616592708155,34.92162001683094,28.689249375525662,8,3
2026-08-07,Maharashtra,150.73771852842737,197.7038738001106,36.37264506257793,40.99104056169002,10.91024771766372,8,4
2026-08-08,Punjab,76.85311022696118,189.87344606373736,31.02363828256077,53.80491905459413,42.6374680738233,8,5
2026-08-09,Gujarat,216.83424761024577,460.6080531573428,40.29393409317882,63.074094635819236,19.108860240256654,8,6
2026-08-10,Karnataka,193.89380657463508,384.42310110587965,70.33950683392156,33.103099055027755,14.800399415325185,8,0
2026-08-11,Punjab,374.58350090074737,460.8334495985297,44.54055250512251,70.61281393373987,12.105392557991813,8,1
2026-08-12,Maharashtra,357.34073306360335,104.75538642660942,25.03655484400751,44.36292051230977,10.604488750689475,8,2
2026-08-13,Delhi,266.1277871125079,286.9536769562667,80.14844093297464,38.54663955495991,44.41485989455474,8,3
2026-08-14,Delhi,296.32739476788856,96.73222830129846,26.066966765567447,54.04428378190049,43.397186026242665,8,4
2026-08-15,Delhi,346.894898072628,108.48997828979006,20.909204185887674,85.87714100728658,42.741063220445426,8,5
2026-08-16,Maharashtra,182.75427859531047,308.0794188348028,97.01053337730981,49.294635867323535,30.983718645233676,8,6
2026-08-17,Maharashtra,41.93967058139086,98.73229861009762,51.4452135169481,83.72762320880155,22.318054597714312,8,0
2026-08-18,Punjab,170.82869169903788,101.23911189371734,70.05768922525161,52.81912984648095,43.49520167469266,8,1
2026-08-19,Delhi,88.3719810973323,90.5977166168262,21.360663694309782,47.89623026446549,29.433294105940384,8,2
2026-08-20,Gujarat,139.69374681521282,54.867291582226024,13.708155818603231,77.74403054962286,22.025205779389545,8,3
2026-08-21,Gujarat,78.74080613753182,98.42513056030691,24.764065102081247,61.22788491085144,22.943815133831603,8,4
2026-08-22,Gujarat,178.92766584460216,126.02446980946682,67.27798672894028,60.61166211813124,40.8819387568749,8,5
2026-08-23,Karnataka,240.958886218466,338.91730063164664,53.44639928035793,41.8424419817293,22.010748554343444,8,6
2026-08-24,Karnataka,108.60499780809494,349.74009408994823,15.550460653190841,60.58882273918025,19.16648874365069,8,0
2026-08-25,Maharashtra,60.37267421586789,412.3478222293561,43.38382072957915,50.152017883795004,13.286794010435358,8,1
2026-08-26,Delhi,385.98823101183905,254.30710739696576,76.84180639484927,86.73242271808046,14.521186081077719,8,2
2026-08-27,Maharashtra,304.1129771244485,338.4811532666463,19.044022375578145,60.28593322757775,19.183923154273685,8,3
2026-08-28,Gujarat,43.859222226679655,241.31600537088073,42.9945637230787,80.75435902191674,43.63187165376963,8,4
2026-08-29,Gujarat,40.97287326537719,348.38759551246005,61.46639442670166,68.58769310908386,28.47661496164056,8,5
2026-08-30,Delhi,271.20473365951796,291.98188965700024,43.46846185293349,72.19117519862354,12.663285506430386,8,6
2026-08-31,Delhi,42.839552354526504,237.00955859205376,50.13928665086069,81.35405635288694,43.776622351776325,8,0
2026-09-01,Gujarat,109.84392953348542,144.59363077826936,92.4177368050451,71.16972722676996,39.19958399595713,9,1
2026-09-02,Delhi,298.8658486374769,336.02224766575364,89.68360661505655,69.29913598925665,35.20273688667672,9,2
2026-09-03,Gujarat,286.86100991231615,272.1570141407688,24.619627503646893,30.357317878044626,15.897177713465673,9,3
2026-09-04,Gujarat,59.16620320452064,398.3964004489421,33.27888680418069,88.18319098956707,10.198321030173883,9,4
2026-09-05,Gujarat,245.11866806127344,164.83849134960195,35.199510383023636,88.83973132463342,22.790889325945983,9,5
2026-09-06,Gujarat,353.8324359409559,449.4223903214953,90.84680892048404,60.80086202999691,13.402358918779395,9,6
2026-09-07,Gujarat,268.5943889651374,407.6531115813954,86.79988224502509,46.201019214994936,19.288074025395535,9,0
2026-09-08,Delhi,399.52115646458503,453.49675898033036,34.27878832504058,44.777565487727564,13.84190946825068,9,1
2026-09-09,Gujarat,203.8249520650664,216.09665671531923,80.51712259307517,63.59884925665637,16.114634884802953,9,2
